,Unnamed: 0.1,Unnamed: 0,organization name,facility name,tipo,direccion,latitud,longitud,estado,municipio,geometry,fuente,region
991,991,991,,Ayuda en Acción,"Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil",no disponible,17.4618715,-91.4308742,Tabasco,Tenosique,POINT (-91.4308742 17.4618715),OIM Directorio Virtual Servicios,Golfo
992,992,992,,Biblioteca Publica Muncipal,Compras / Cultura y Recreacion,no disponible,17.4712146,-91.4225261,Tabasco,Tenosique,POINT (-91.4225261 17.4712146),OIM Directorio Virtual Servicios,Golfo
993,993,993,,Casa de la Cultura Celia Gonzalez de Rovirosa,Compras / Cultura y Recreacion,no disponible,17.4710637,-91.4234019,Tabasco,Tenosique,POINT (-91.4234019 17.4710637),OIM Directorio Virtual Servicios,Golfo
994,994,994,,Centro Ambulatorio para la Prevención y Atención en SIDA e Infecciones de Transmisión Sexual (CAPASITS),Salud,no disponible,17.4689988,-91.4128734,Tabasco,Tenosique,POINT (-91.4128734 17.4689988),OIM Directorio Virtual Servicios,Golfo
995,995,995,,Club Gay Amazonas,"Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil",no disponible,17.4785904,-91.4271326,Tabasco,Tenosique,POINT (-91.4271326 17.4785904),OIM Directorio Virtual Servicios,Golfo
996,996,996,,Comisión Mexicana de Ayuda a Refugiados COMAR¬†,"Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil",no disponible,17.4696751,-91.4303754,Tabasco,Tenosique,POINT (-91.4303754 17.4696751),OIM Directorio Virtual Servicios,Golfo
997,997,997,,Comit√© Internacional de Rescate (IRC),"Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil",no disponible,17.4761635,-91.4215388,Tabasco,Tenosique,POINT (-91.4215388 17.4761635),OIM Directorio Virtual Servicios,Golfo
998,998,998,,Consulado General de Guatemala en Tenosique,Consulados,"Calle 23 por 26, 2do. nivel, local 1, frente a Parque municipal, Col. Centro, C.P. 86900, Tenosique",17.472665,-91.425051,Tabasco,Tenosique,POINT (-91.425051 17.472665),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Golfo
999,999,999,,Consulado de Guatemala,Consulados,no disponible,17.4769556,-91.4256567,Tabasco,Tenosique,POINT (-91.4256567 17.4769556),OIM Directorio Virtual Servicios,Golfo
1000,1000,1000,,Consulado de Honduras,Consulados,no disponible,17.4769606,-91.4261734,Tabasco,Tenosique,POINT (-91.4261734 17.4769606),OIM Directorio Virtual Servicios,Golfo
1001,1001,1001,,Cruz Roja Mexicana ,Salud,no disponible,17.465256,-91.4226528,Tabasco,Tenosique,POINT (-91.4226528 17.465256),OIM Directorio Virtual Servicios,Golfo
1002,1002,1002,,DIF Tenosique,"Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil",no disponible,17.4686029,-91.4188445,Tabasco,Tenosique,POINT (-91.4188445 17.4686029),OIM Directorio Virtual Servicios,Golfo
1003,1003,1003,,Dirección de atención a la mujer (DAM) - Palacio Municipal,"Mujer, Niñez y Juventud",no disponible,17.4770862,-91.4258376,Tabasco,Tenosique,POINT (-91.4258376 17.4770862),OIM Directorio Virtual Servicios,Golfo
1004,1004,1004,,Fiscalía Especializada de Atención a Personas Migrantes,"Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil","Calle 50 s/n, Col. Benito Juárez, Tenosique, Tabasco",17.4753976,-91.4199996,Tabasco,Tenosique,POINT (-91.4199996 17.4753976),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Golfo
1005,1005,1005,,Fiscalía Especializada para Atención a Migrantes,"Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil",no disponible,17.4773321,-91.4200161,Tabasco,Tenosique,POINT (-91.4200161 17.4773321),OIM Directorio Virtual Servicios,Golfo
1006,1006,1006,,Gimnasio Comunitario,Compras / Cultura y Recreacion,no disponible,17.4676152,-91.4144442,Tabasco,Tenosique,POINT (-91.4144442 17.4676152),OIM Directorio Virtual Servicios,Golfo
1007,1007,1007,,Hospital Comunitario de Tenosique,Salud,no disponible,17.4691885,-91.4117654,Tabasco,Tenosique,POINT (-91.4117654 17.4691885),OIM Directorio Virtual Servicios,Golfo
1008,1008,1008,,IMSS Hospital General de Sub Zona 4,Salud,no disponible,17.4646726,-91.4276524,Tabasco,Tenosique,POINT (-91.4276524 17.4646726),OIM Directorio Virtual Servicios,Golfo
1009,1009,1009,,Instituto Nacional de Migración (INM),"Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil",no disponible,17.459278,-91.4383441,Tabasco,Tenosique,POINT (-91.4383441 17.459278),OIM Directorio Virtual Servicios,Golfo
1010,1010,1010,,Instituto de Educación para Adultos,Institucion publica / Educacion y Empleo,no disponible,17.4689259,-91.4227222,Tabasco,Tenosique,POINT (-91.4227222 17.4689259),OIM Directorio Virtual Servicios,Golfo
1011,1011,1011,,Instituto de Formación Para El Trabajador del Estado de Tabasco,Institucion publica / Educacion y Empleo,no disponible,17.4738699,-91.4098502,Tabasco,Tenosique,POINT (-91.4098502 17.4738699),OIM Directorio Virtual Servicios,Golfo
1012,1012,1012,,Jurisdicción Sanitaria Tenosique,Salud,no disponible,17.4698877,-91.4248967,Tabasco,Tenosique,POINT (-91.4248967 17.4698877),OIM Directorio Virtual Servicios,Golfo
1013,1013,1013,Hogar Refugio para Personas Migrantes,La 72,Albergue y Alimentacion,"Prol. de la calle 20 s/n, Col. Estación Nueva, C.P. 86901",17.4619508,-91.430929,Tabasco,Tenosique,POINT (-91.430929 17.4619508),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Golfo
1014,1014,1014,,M√©dicos Sin Fronteras (MSF),"Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil",no disponible,17.461847,-91.4309404,Tabasco,Tenosique,POINT (-91.4309404 17.461847),OIM Directorio Virtual Servicios,Golfo
1015,1015,1015,,OIM - Organización Internacional para las Migraciones,"Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil",no disponible,17.4765366,-91.4264192,Tabasco,Tenosique,POINT (-91.4264192 17.4765366),OIM Directorio Virtual Servicios,Golfo
1016,1016,1016,,Palacio Municipal de Tenosique¬†Oficina del Presidente Municipal,"Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil",no disponible,17.4771016,-91.4257752,Tabasco,Tenosique,POINT (-91.4257752 17.4771016),OIM Directorio Virtual Servicios,Golfo
1017,1017,1017,,"Procuraduría Municipal de Protección a Niñas, Niños y Adolescentes","Mujer, Niñez y Juventud",no disponible,17.4683971,-91.4188461,Tabasco,Tenosique,POINT (-91.4188461 17.4683971),OIM Directorio Virtual Servicios,Golfo
1018,1018,1018,,Save the Children M√©xico A.C.,"Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil",no disponible,17.4768835,-91.4263858,Tabasco,Tenosique,POINT (-91.4263858 17.4768835),OIM Directorio Virtual Servicios,Golfo
1019,1019,1019,,Taxis seguros,Compras / Cultura y Recreacion,no disponible,17.4769473,-91.4259203,Tabasco,Tenosique,POINT (-91.4259203 17.4769473),OIM Directorio Virtual Servicios,Golfo
1020,1020,1020,,Terminal de autobuses,Compras / Cultura y Recreacion,no disponible,17.4604703,-91.4331522,Tabasco,Tenosique,POINT (-91.4331522 17.4604703),OIM Directorio Virtual Servicios,Golfo
1021,1021,1021,,"Visitaduría Regional de Población Migrante
y Grupos Vulnerables de la Frontera Sur
pertenecientes a la Comisión Estatal de los
Derechos Humanos","Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil",no disponible,17.4678876,-91.4240857,Tabasco,Tenosique,POINT (-91.4240857 17.4678876),OIM Directorio Virtual Servicios,Golfo
1022,1022,1022,,Atención a Nayaritas en el Extranjero,"Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil","Av. México s/n, Palacio de Gobierno, Col. Central C.P.63000, Tepic, Nay.",21.507498,-104.8938483,Nayarit,Tepic,POINT (-104.8938483 21.507498),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Pacifico
1023,1023,1023,,"Casa de Niños Frank González, A.C.","Mujer, Niñez y Juventud","Prolongación Sabino 138, Col. Cuauhtémoc Tepic, Nayarit.",21.4857099,-104.9082523,Nayarit,Tepic,POINT (-104.9082523 21.4857099),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Pacifico
1024,1024,1024,,Comisión de Defensa de los Derechos Humanos para el Estado de Nayarit,"Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil","Avenida Prisciliano Sánchez, No. 8 sur, esquina avenida Allende Altos, col. Centro, C.P. 63000, Tepic, Nayarit",21.5067161,-104.8884526,Nayarit,Tepic,POINT (-104.8884526 21.5067161),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Pacifico
1025,1025,1025,,DIF Estatal Nayarit,"Mujer, Niñez y Juventud","Blvd. Luis Donaldo Colosio 93, Col. Cd. Industrial, C.P. 63173, Tepic, Nay.",21.476109,-104.8530387,Nayarit,Tepic,POINT (-104.8530387 21.476109),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Pacifico
1026,1026,1026,,Instituto para la Mujer Nayarita,"Mujer, Niñez y Juventud","Calle Juárez No. 160 Col. Centro, C.P. 63000, Tepic, Nayarit",21.50476,-104.8943395,Nayarit,Tepic,POINT (-104.8943395 21.50476),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Pacifico
1027,1027,1027,,"Materno Infantil de la Asunción de María, A.C.","Mujer, Niñez y Juventud","Roble 47, Col. San Juan, Tepic, Nayarit.",21.5094507,-104.9074948,Nayarit,Tepic,POINT (-104.9074948 21.5094507),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Pacifico
1028,1028,1028,,Sistema Nacional de Empleo Nayarit,Institucion publica / Educacion y Empleo,"Calle Querétaro No. 35 esq. Morelos, Planta Baja, Col. Centro, Tepic, Nayarit, C.P. 63000.",21.5113041,-104.8950863,Nayarit,Tepic,POINT (-104.8950863 21.5113041),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Pacifico
1029,1029,1029,,Unidad Regional Tepic,Institucion publica / Educacion y Empleo,"Av. Tecnológico No. 2701, 1er. Piso, Col. Lagos del Country, Tepic, Nayarit, C.P. 63172.",21.4758963,-104.8632455,Nayarit,Tepic,POINT (-104.8632455 21.4758963),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Pacifico
1030,1030,1030,Estancia del migrante,"González y Martínez, A.C.",Albergue y Alimentacion,"Antigua Estación Bernal, C.P. 76776",20.5091637,-99.8629694,Queretaro,Tequisquiapan,POINT (-99.8629694 20.5091637),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Centro
1031,1031,1031,,Unidad Regional Sombrerete,Institucion publica / Educacion y Empleo,"Plazuela Hacienda Grande No. 33, Col. Centro, Sombrerete, Zacatecas, C.P. 99100.",20.5343808,-99.8948316,Queretaro,Tequisquiapan,POINT (-99.8948316 20.5343808),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Centro
1032,1032,1032,Casa del Migrante,San Juan Diego,Albergue y Alimentacion,"Camino Tequixquiac Km 50.5, Barrio San Bartolo C.P. 54680",19.9106326,-99.1400807,Mexico,Tequixquiac,POINT (-99.1400807 19.9106326),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,
1033,1033,1033,,Unidad Regional Teziutlán,Institucion publica / Educacion y Empleo,"Av. Hidalgo No. 1629-B, P.B. Col. San Rafael, Teziutlán, Puebla, C.P. 73800",19.8083634,-97.3634035,Puebla,Teziutlan,POINT (-97.3634035 19.8083634),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Centro
1034,1034,1034,,Unidad Regional Ticul,Institucion publica / Educacion y Empleo,"Calle 25-A No. 204-A por 26 y 26A, Col. Centro, Ticul, Yucatán, C.P. 97860.",20.3962116,-89.5353259,Yucatan,Ticul,POINT (-89.5353259 20.3962116),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Sur
1035,1035,1035,,ACNUR,"Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil",no disponible,32.5245142,-117.0149413,Baja California,Tijuana,POINT (-117.0149413 32.5245142),OIM Directorio Virtual Servicios,Pacifico
1036,1036,1036,,Albergue Temporal Tijuana,"Mujer, Niñez y Juventud","De los Taxistas s/n, 3ra Etapa del Río Tijuana, Baja California. C.P. 22226",32.4893533,-116.9295218,Baja California,Tijuana,POINT (-116.9295218 32.4893533),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Pacifico
1037,1037,1037,,"Asylum Access M√©xico ""Oficina Tijuana""","Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil",no disponible,32.5306673,-117.0381983,Baja California,Tijuana,POINT (-117.0381983 32.5306673),OIM Directorio Virtual Servicios,Pacifico
1038,1038,1038,,CAPASITS,Salud,no disponible,32.4718945,-116.8492185,Baja California,Tijuana,POINT (-116.8492185 32.4718945),OIM Directorio Virtual Servicios,Pacifico
1039,1039,1039,,"CEJUM Tijuana, Centro de Justicia Para las Mujeres del Estado De Baja California","Mujer, Niñez y Juventud",no disponible,32.4768181,-116.9742844,Baja California,Tijuana,POINT (-116.9742844 32.4768181),OIM Directorio Virtual Servicios,Pacifico
1040,1040,1040,,COMAR,"Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil",no disponible,32.5390947,-117.0598244,Baja California,Tijuana,POINT (-117.0598244 32.5390947),OIM Directorio Virtual Servicios,Pacifico
1041,1041,1041,,California Oficina de la Comisión Nacional de los Derechos Humanos,"Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil","Calle Misión de San Javier 10610, Zona Río C.P. 22010 Tijuana, Baja California",32.5216832,-117.008598,Baja California,Tijuana,POINT (-117.008598 32.5216832),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Pacifico
1042,1042,1042,,Casa YMCA,Albergue y Alimentacion,no disponible,32.5119193,-117.0226056,Baja California,Tijuana,POINT (-117.0226056 32.5119193),OIM Directorio Virtual Servicios,Pacifico
1043,1043,1043,,Casa del Migrante en Tijuana A.C.,Albergue y Alimentacion,no disponible,32.5228819,-117.0017001,Baja California,Tijuana,POINT (-117.0017001 32.5228819),OIM Directorio Virtual Servicios,Pacifico
1044,1044,1044,,"Centro 32, FBT M√©xico","Mujer, Niñez y Juventud",no disponible,32.519687,-117.0158289,Baja California,Tijuana,POINT (-117.0158289 32.519687),OIM Directorio Virtual Servicios,Pacifico
1045,1045,1045,,Centro Scalabrini de Formación para Migrantes - CESFOM,Institucion publica / Educacion y Empleo,no disponible,32.5271684,-117.0051415,Baja California,Tijuana,POINT (-117.0051415 32.5271684),OIM Directorio Virtual Servicios,Pacifico
1046,1046,1046,,Clínica Resistencia En Salud - RHA,Salud,no disponible,32.5383146,-117.0340369,Baja California,Tijuana,POINT (-117.0340369 32.5383146),OIM Directorio Virtual Servicios,Pacifico
1047,1047,1047,,Comisión Estatal de los Derechos Humanos de Baja California¬†,"Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil",no disponible,32.504085,-116.9510415,Baja California,Tijuana,POINT (-116.9510415 32.504085),OIM Directorio Virtual Servicios,Pacifico
1048,1048,1048,,Comisión Nacional de los Derechos Humanos (CNDH),"Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil",no disponible,32.5216834,-117.0085994,Baja California,Tijuana,POINT (-117.0085994 32.5216834),OIM Directorio Virtual Servicios,Pacifico
1049,1049,1049,,Consejo Estatal de Atención al Migrante,"Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil","Blvd. Díaz Ordaz 12649, Plaza Patria, 5to piso, Local 37, Fracc. del Prado C.P.22105, Tijuana, B.C.",32.5085613,-116.9879131,Baja California,Tijuana,POINT (-116.9879131 32.5085613),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Pacifico
1050,1050,1050,,Consulado General de Guatemala en Tijuana,Consulados,"José María Velasco 2787 int. 303, Zona Urbana Río, C.P. 22010, Tijuana",32.524819,-117.0141678,Baja California,Tijuana,POINT (-117.0141678 32.524819),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Pacifico
1051,1051,1051,,"Consulado General de Honduras en Tijuana, Baja California",Consulados,no disponible,32.5213825,-117.0133631,Baja California,Tijuana,POINT (-117.0133631 32.5213825),OIM Directorio Virtual Servicios,Pacifico
1052,1052,1052,,Consulado de El Salvador en Tijuana,Consulados,no disponible,32.5213825,-117.0133631,Baja California,Tijuana,POINT (-117.0133631 32.5213825),OIM Directorio Virtual Servicios,Pacifico
1053,1053,1053,,Cruz Roja Estatal Baja California,Salud,"Blvd. Gustavo Díaz 14157-1, Fracc. Las Palmas Plaza 5 y 10 C.P.22117, Tijuana",32.4977244,-116.9650181,Baja California,Tijuana,POINT (-116.9650181 32.4977244),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Pacifico
1054,1054,1054,,DIF Municipal Tijuana,"Mujer, Niñez y Juventud",no disponible,32.5035179,-116.9447642,Baja California,Tijuana,POINT (-116.9447642 32.5035179),OIM Directorio Virtual Servicios,Pacifico
1055,1055,1055,,Desayunador Salesiano Padre Chava,Albergue y Alimentacion,no disponible,32.5367559,-117.032126,Baja California,Tijuana,POINT (-117.032126 32.5367559),OIM Directorio Virtual Servicios,Pacifico
1056,1056,1056,,Dirección Municipal de Atención al Migrante del H. Ayuntamiento de Tijuana,"Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil",no disponible,32.5322299,-117.0190721,Baja California,Tijuana,POINT (-117.0190721 32.5322299),OIM Directorio Virtual Servicios,Pacifico
1057,1057,1057,Albergue (Casa Puerta de Esperanza),Ejército de Salvación,Albergue y Alimentacion,"Calle 17 550, Col. Libertad Parte Baja C.P. 22400",32.530818,-117.0096498,Baja California,Tijuana,POINT (-117.0096498 32.530818),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Pacifico
1058,1058,1058,,Espacio Migrante,Albergue y Alimentacion,no disponible,32.538251,-117.0343361,Baja California,Tijuana,POINT (-117.0343361 32.538251),OIM Directorio Virtual Servicios,Pacifico
1059,1059,1059,,Fundación Scalabrini de M√©xico A.C.,"Mujer, Niñez y Juventud",no disponible,32.5271684,-117.0051415,Baja California,Tijuana,POINT (-117.0051415 32.5271684),OIM Directorio Virtual Servicios,Pacifico
1060,1060,1060,,Hospital General Tijuana,Salud,no disponible,32.525088,-117.0095238,Baja California,Tijuana,POINT (-117.0095238 32.525088),OIM Directorio Virtual Servicios,Pacifico
1061,1061,1061,,Hospital Materno Infantil de Tijuana,Salud,no disponible,32.4902353,-116.929334,Baja California,Tijuana,POINT (-116.929334 32.4902353),OIM Directorio Virtual Servicios,Pacifico
1062,1062,1062,,"Instituto Federal de
Defensoría Pública (IFDP)","Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil",no disponible,32.5252623,-117.0141134,Baja California,Tijuana,POINT (-117.0141134 32.5252623),OIM Directorio Virtual Servicios,Pacifico
1063,1063,1063,,Instituto Municipal de la Mujer,"Mujer, Niñez y Juventud",no disponible,32.5374915,-117.0337884,Baja California,Tijuana,POINT (-117.0337884 32.5374915),OIM Directorio Virtual Servicios,Pacifico
1064,1064,1064,,Instituto Nacional de Migración (INM),"Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil",no disponible,32.5049938,-116.9522701,Baja California,Tijuana,POINT (-116.9522701 32.5049938),OIM Directorio Virtual Servicios,Pacifico
1065,1065,1065,Casa del Migrante,La Viña de Tijuana,Albergue y Alimentacion,"C. Galileo 239, Buena Vista, Col. Postal, 22416 Tijuana, B.C.",32.5228102,-117.001683,Baja California,Tijuana,POINT (-117.001683 32.5228102),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Pacifico
1066,1066,1066,Instituto,Madre Assunta,Albergue y Alimentacion,"Galileo 2305, Col. Postal C.P. 22416",32.5234318,-117.0013849,Baja California,Tijuana,POINT (-117.0013849 32.5234318),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Pacifico
1067,1067,1067,,Madre Asunta,Albergue y Alimentacion,no disponible,32.523395,-117.0013542,Baja California,Tijuana,POINT (-117.0013542 32.523395),OIM Directorio Virtual Servicios,Pacifico
1068,1068,1068,,Oficina de representación consular de Haití,Consulados,no disponible,32.5039151,-116.9745087,Baja California,Tijuana,POINT (-116.9745087 32.5039151),OIM Directorio Virtual Servicios,Pacifico
1069,1069,1069,,PREVENCASA A.C,Salud,no disponible,32.538914,-117.044898,Baja California,Tijuana,POINT (-117.044898 32.538914),OIM Directorio Virtual Servicios,Pacifico
1070,1070,1070,,PROFEDET Procuraduría Federal de la Defensa Trabajo¬†,"Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil",no disponible,32.528507,-117.0248157,Baja California,Tijuana,POINT (-117.0248157 32.528507),OIM Directorio Virtual Servicios,Pacifico
1071,1071,1071,"Proyecto Salesiano, Desayunador",Padre Chava,Albergue y Alimentacion,"Melchor Ocampo 700, Zona Centro C.P. 22000",32.5367559,-117.032126,Baja California,Tijuana,POINT (-117.032126 32.5367559),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Pacifico
1072,1072,1072,,Programa Binacional de Educación Migrante (PROBEM),Institucion publica / Educacion y Empleo,no disponible,32.53238,-117.0169887,Baja California,Tijuana,POINT (-117.0169887 32.53238),OIM Directorio Virtual Servicios,Pacifico
1073,1073,1073,,RHA - Justicia en Salud (Parteras),Salud,no disponible,32.5383092,-117.0342396,Baja California,Tijuana,POINT (-117.0342396 32.5383092),OIM Directorio Virtual Servicios,Pacifico
1074,1074,1074,Misión Evangélica,"Roca de Salvación, A.C.",Albergue y Alimentacion,"Calle Ampliación Hujicori 20704, Col. Azteca Cañon 1 de La Raza C.P. 22224",32.4702441,-116.9060215,Baja California,Tijuana,POINT (-116.9060215 32.4702441),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Pacifico
1075,1075,1075,,"USCRI M√©xico, Clínica Jurídica Binacional","Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil",no disponible,32.5306653,-117.0382688,Baja California,Tijuana,POINT (-117.0382688 32.5306653),OIM Directorio Virtual Servicios,Pacifico
1076,1076,1076,,Unidad Regional Tijuana,Institucion publica / Educacion y Empleo,"Blvd. Díaz Ordaz No. 12649, Plaza Patria, 1er Nivel Locales 5 y 6 A, Fracc. El Paraíso, Tijuana, Baja California, C.P. 22105.",32.5084027,-116.9879937,Baja California,Tijuana,POINT (-116.9879937 32.5084027),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Pacifico
1077,1077,1077,,"Movimiento Juventud 2000 Sección Tijuana, A.C.",Albergue y Alimentacion,"Constitución 205, Zona Norte C.P. 22100",32.54123039196193,-117.0379908241311,Baja California,Tijuana,POINT (-117.0379908241311 32.54123039196193),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Pacifico
1078,1078,1078,,Casa de Oración del Migrante A.C.,Albergue y Alimentacion,"Carlota Sosa 735, Col. Anexa Rio C.P. 22416",32.53099370170389,-117.0997847732017,Baja California,Tijuana,POINT (-117.0997847732017 32.53099370170389),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Pacifico
1079,1079,1079,,"Casa del Migrante en Tijuana, A.C.",Albergue y Alimentacion,"Galileo 239, Col. Postal C.P. 22416",32.52305432388225,-117.0012546504612,Baja California,Tijuana,POINT (-117.0012546504612 32.52305432388225),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Pacifico
1080,1080,1080,,"Casa Hogar Annabel de Vallejo, A.C. (Casa de Varones)","Mujer, Niñez y Juventud","Carretera a Tizapan el Alto 51, Localidad de Mismaloya, Tizapan El Alto, Jalisco.",20.1565431,-103.1114847,Jalisco,Tizapan el Alto,POINT (-103.1114847 20.1565431),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Pacifico
1081,1081,1081,,Unidad Delegacional Tláhuac,Institucion publica / Educacion y Empleo,"Calle Nicolás Bravo y Cuitláhuac, Centro Social Barrio, Planta Alta, Col. Barrio La Asunción, Delegación Tláhuac, C.P. 10040.",19.2990233,-99.0436467,D.F.,Tlahuac,POINT (-99.0436467 19.2990233),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,
1082,1082,1082,,Instituto Oaxaqueño de Atención al Migrante ,"Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil","Cd. Administrativa, Edif. 5, P.B., Carretera Int. Oaxaca-Istmo Km. 11.5, C.P. 68270, Tlalixtac de Cabrera, Oax.",17.0550707,-96.6540448,Oaxaca,Tlalixtac de Cabrera,POINT (-96.6540448 17.0550707),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Sur
1083,1083,1083,,Unidad Regional Tlalnepantla,Institucion publica / Educacion y Empleo,"Av. San Ignacio No. 2, Col. Los Reyes Iztacala, Tlalnepantla, Estado de México, C.P. 54090.",19.5218826,-99.1880665,Mexico,Tlalnepantla de Baz,POINT (-99.1880665 19.5218826),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,
1084,1084,1084,,Comisión Nacional de los Derechos Humanos,"Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil","Carretera Picacho- Ajusco 238, Col. Jardines de las Montaña. C.P. 14210 Ciudad de México, México",19.2977447,-99.2120995,D.F.,Tlalpan,POINT (-99.2120995 19.2977447),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,
1085,1085,1085,,Cruz Roja Tlalpan Xochimilco,Salud,"Anillo Periférico (Blvd. Adolfo Ruiz Cortines) 7666, Col. Hueso Periférico C.P.14338, Tlalpan",19.2944628,-99.104375,D.F.,Tlalpan,POINT (-99.104375 19.2944628),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,
1086,1086,1086,,Unidad Delegacional Tlalpan,Institucion publica / Educacion y Empleo,"Insurgentes Sur esq. Periférico Sur s/n (Dentro del Centro Deportivo Villa Olímpica), Col. Miguel Hidalgo, Delegación Tlalpan, C.P. 14020.",19.2991333,-99.1879348,D.F.,Tlalpan,POINT (-99.1879348 19.2991333),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,
1087,1087,1087,,Albergue para Migrantes El Refugio,Albergue y Alimentacion,no disponible,20.6012698,-103.3495971,Jalisco,Tlaquepaque,POINT (-103.3495971 20.6012698),OIM Directorio Virtual Servicios,Pacifico
1088,1088,1088,Casa del Migrante y Refugiado,El Refugio,Albergue y Alimentacion,"Constitución 350, entre Melchor Ocampo e Ignacio Mejía, Col. Cerro del Cuatro C.P. 45599",20.599766,-103.3497909,Jalisco,Tlaquepaque,POINT (-103.3497909 20.599766),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Pacifico
1089,1089,1089,,La Casa Del Migrante Cerro Del Cuarto,Albergue y Alimentacion,no disponible,20.6014841,-103.3498476,Jalisco,Tlaquepaque,POINT (-103.3498476 20.6014841),OIM Directorio Virtual Servicios,Pacifico
