,Unnamed: 0,name,descripcion,Latitude,Longitude,coordenadas,tipo,direccion,bd
24,24.0,Oficina de la Comisión Nacional de Derechos Humanos,CNDH,19.3349129,-99.2043226,"19.3349129, -99.2043226",OSC / ONG,"Río Magdalena 108, Col. Tizapán San Ángel C.P. 01090 Ciudad de México, México",Directorio OIM
272,272.0, SEMIGRANTE (Taretan) ,Centros de Atención Social,19.33490674,-101.9172569,"19.334906742917298, -101.91725690610744",GOB,"Portal Ocampo No. 01, Col. Centro, C.P. 61710,Taretan, Michoacán",redes
189,189.0, Comisión Nacional de los Derechos Humanos ,Centros de Atención Social,19.3250371,-99.2284244,"19.3250371, -99.2284244",OSC / ONG,"Periférico Sur 3469, Col. San Jerónimo Lídice,Ciudad de México, Ciudad de México",redes
564,564.0,Grupo Beta CDMX,Grupos Beta,19.32453564,-99.21682704,"19.324535635717947, -99.21682703676774",OSC / ONG,"Blvd. Adolfo López Mateos 3325, piso 5., San Jerónimo Lídice, Ciudad de México. C.P. 10200",Directorio OIM
764,764.0,Comisión Nacional de los Derechos Humanos de México (CNDH),Centros de Atención Social,19.3217777,-99.2205517,"19.3217777, -99.2205517",OSC / ONG,,ACNUR servicios
190,190.0," Centro de los Derechos del Migrante, Inc ",Centros de Atención Social,19.32160295,-99.18493018,"19.32160295, -99.18493018260631",OSC / ONG,"Calle Zamora #169-4 C.P. 06140,Ciudad de México, Ciudad de México",redes
30,30.0,Comisión de Derechos Humanos del Estado de México,CNDH,19.3200127,-99.63484069,"19.32001269687433, -99.63484069050429",OSC / ONG,"Avenida Dr. Nicolás San Juan No. 113, Col. Ex Rancho Cuauhtémoc, C.P. 50010, Toluca, Estado de Mexico.",Directorio OIM
452,452.0,Organización de las Naciones Unidas para la Alimentación y la Agricultura,ONU,19.3197812,-99.2073801,"19.3197812, -99.2073801",OSC / ONG,"Farallón 130, Col. Jardines del Pedregal, C.P. 01900, Ciudad de México",Directorio OIM
191,191.0," Fundar, Centro de Análisis e Investigación, AC ",Centros de Atención Social,19.3178414,-99.1419825,"19.3178414, -99.1419825",OSC / ONG,"Cerrada de Alberto Zamora 21, Col. Villa Coyoacán.,Delegación Coyoacán, Ciudad de México",redes
780,780.0,INM - Estación Migratoria - Las Agujas,Centros de Atención Social,19.3162704,-99.0832561,"19.3162704, -99.0832561",OSC / ONG,,ACNUR servicios
55,55.0,Comisión Estatal de Derechos Humanos de Tlaxcala,CNDH,19.3150248,-98.21772702,"19.315024798232397, -98.21772701741844",OSC / ONG,"Arquitectos No. 27, Col. Loma Bonita, C.P. 90090, Tlaxcala, Tlaxcala",Directorio OIM
1366,1366.0,DIF Estatal Tlaxcala,DIF,19.3146377,-98.237635,"19.3146377, -98.237635",GOB,"José Ma. Morelos 4, Col. Centro, C.P. 90000, Tlaxcala, Tlax.",Directorio OIM
192,192.0, Centro Fray Julián Garces A. C. ,Centros de Atención Social,19.3116764,-98.2442069,"19.3116764, -98.2442069",OSC / ONG,"Calle 11 No. 214,Loma Xicohténcatl, Tlaxcala",redes
230,230.0, Instituto Nacional de Salud Pública (INSP) ,Centros de Atención Social,19.30766112,-99.15713104,"19.307661117249285, -99.15713104206523",OSC / ONG,"Universidad No. 655 Colonia Santa María Ahuacatitlán, Cerrada Los Pinos y Caminera C.P. 62100, Cuernavaca, Morelos. México,Cuernavaca, Morelos",redes
512,512.0,"Centro Nacional Modelo de Atención, Investigación y Capacitación Casa Hogar para Niñas",Centro de Asistencia Social,19.3058538,-99.1900616,"19.3058538, -99.1900616",OSC / ONG,"Av. Insurgentes Sur 3700-A, Col. Insurgentes Cuicuilco Coyoacán, Ciudad de México. C.P. 04530",Directorio OIM
321,321.0, Fundación Fraternidad Sin Frontera IAP ,Centros de Atención Social,19.30102127,-99.10092886,"19.301021269355196, -99.10092886008574",OSC / ONG,"Canal Nacional 1057, Coapa, Villa Quietud,Delegación Coyoacán, Ciudad de México",redes
193,193.0, Centro Casa Origen ,Centros de Atención Social,19.3008141,-99.7743733,"19.3008141, -99.7743733",OSC / ONG,"Calle sin nombre CP 50960,Villa Victoria, Estado de México",redes
22,22.0,Comisión Nacional de los Derechos Humanos,CNDH,19.2978697,-99.2121322,"19.2978697, -99.2121322",OSC / ONG,"Carretera Picacho- Ajusco 238, Col. Jardines de las Montaña. C.P. 14210 Ciudad de México, México",Directorio OIM
477,477.0,Cruz Roja Tlalpan Xochimilco,Salud,19.2874886,-99.1494461,"19.2874886, -99.1494461",OSC / ONG,"Anillo Periférico (Blvd. Adolfo Ruiz Cortines) 7666, Col. Hueso Periférico C.P.14338, Tlalpan",Directorio OIM
1348,1348.0,DIF Estatal Estado de México,DIF,19.2826621,-99.671323,"19.2826621, -99.671323",GOB,"Paseo Colón s/n, esq. Paseo Tollocan, Col. Isidro Fabela, C.P. 50170, Toluca, Edo. Mex.",Directorio OIM
517,517.0,Albergue Temporal Infantil,Centro de Asistencia Social,19.2791783,-99.658784,"19.2791783, -99.658784",OSC / ONG,"Paseo Colón 600, Col. Villa Hogar Toluca, Estado de México.",Directorio OIM
240,240.0, Instituto del Rincón A.C. ,Centros de Atención Social,19.26749032,-99.60971699,"19.26749032038358, -99.60971698771078",OSC / ONG,"Avenida Morelos No. 124 CP 52440,Malinalco, Estado de México",redes
1394,1394.0,DIF Estatal Colima,DIF,19.238676569870200,-103.74132147087100,"19.238676569870204, -103.74132147087097",GOB,"Calle Encino 530, Col. Rinconada del Pereyra, C.P. 28077, Colima, Col.",Directorio OIM
1419,,DIF Estatal Colima,DIF,19.238676569870200,-103.74132147087100,"19.238676569870204, -103.74132147087097",GOB,"Calle Encino 530, Col. Rinconada del Pereyra, C.P. 28077, Colima, Col.",Directorio OIM
277,277.0, SEMIGRANTE (Tacámbaro) ,Centros de Atención Social,19.23564698,-101.4576789,"19.235646979365235, -101.4576788637802",GOB,"Portal Marcos A. Jimenez S/N, Colonia Centro C.P. 61650,Tacámbaro, Michoacán",redes
28,28.0,Comisión de Derechos Humanos del Estado de Colima,CNDH,19.2340533,-103.7294894,"19.2340533, -103.7294894",OSC / ONG,"Degollado No. 79, Colima, Zona Centro, C.P. 28000, Colima, Colima.",Directorio OIM
278,278.0, SEMIGRANTE (Susupuato) ,Centros de Atención Social,19.23002703,-100.4036143,"19.230027032690764, -100.40361431479852",GOB,"Interior Palacio Municipal, Vicente Guerrero No. 06, Colonia Centro, C.P. 61590,Susupuato, Michoacán",redes
263,263.0, SEMIGRANTE (Tuzantla) ,Centros de Atención Social,19.20775544,-100.5730013,"19.207755440157094, -100.57300131775845",GOB,"Av. Sixto Verduzco No. 06, Col. Centro, C.P. 61540,Tuzantla, Michoacán",redes
408,408.0,COMI,Centros de Asistencia Social,19.1996151,-99.5003113,"19.1996151, -99.5003113",OSC / ONG,"Callejón de Guadalupe Victoria s/n, Col. Centro C.P. 68000",Directorio OIM
270,270.0, SEMIGRANTE (Tepalcatepec) ,Centros de Atención Social,19.19127674,-102.8438816,"19.191276742006306, -102.84388155854577",GOB,"Melchor Ocampo No. 145, Col. Centro, C.P. 60540,Tepalcatepec, Michoacán",redes
631,631.0,Consulado General de Honduras en Veracruz,Oficina Consular,19.1893279,-96.1236966,"19.1893279, -96.1236966",GOB,"Blvd. Manuel Ávila Camacho 343, Col. Ricardo Flores Magón, C.P. 91900, Veracruz",Directorio OIM
540,540.0,Aldea Emelia Exsome Niñas,Centro de Asistencia Social,19.18236338,-96.14691843,"19.1823633792845, -96.14691843044555",OSC / ONG,"Calle 16 s/n, entre Echeven y Cortés, Col. Pocitos y Rivera, Veracruz, Veracruz. C.P. 91729",Directorio OIM
1062,1062.0,Aeropuerto de Puebla,Centros de Atención Social,19.1639189,-98.3761404,"19.1639189, -98.3761404",OSC / ONG,,ACNUR servicios
1052,1052.0,Casa de la Música de Viena ,Centros de Atención Social,19.0937378,-98.2355087,"19.0937378, -98.2355087",OSC / ONG,,ACNUR servicios
413,413.0,San Felipe Hueyotlipan,Centros de Asistencia Social,19.0859633,-98.2109754,"19.0859633, -98.2109754",OSC / ONG,"Calle 5 de Febrero 1, Col. San Felipe Hueyotlipan C.P. 72030",Directorio OIM
1059,1059.0,Parroquia María Auxiliadora,Centros de Atención Social,19.0767583,-98.1883438,"19.0767583, -98.1883438",OSC / ONG,,ACNUR servicios
1061,1061.0,Central de Autobuses - CAPU,Centros de Atención Social,19.0738714,-98.2047069,"19.0738714, -98.2047069",OSC / ONG,,ACNUR servicios
1045,1045.0,Casa dei Migrante de la Parroquia de Nuestra Seriara de los Desamparados ,Centros de Atención Social,19.0719031,-98.2100444,"19.0719031, -98.2100444",OSC / ONG,,ACNUR servicios
412,412.0,Nuestra Señora de los Desamparados,Centros de Asistencia Social,19.07006069,-98.20776444,"19.07006069171102, -98.20776444362473",OSC / ONG,"Av. 36 Poniente 3308, Col. Nueva Aurora (atrás de la Central de Autobuses de Puebla) C.P. 42070",Directorio OIM
573,573.0,Instituto de la Mujer para el Estado de Morelos,Mujeres,19.06741638,-99.23921609,"19.067416379278917, -99.23921608849258",OSC / ONG,"Blvd. Benito Juárez No. 82, Colonia las Palmas, Cuernavaca, Morelos.",Directorio OIM
194,194.0, Iniciativa Ciudadana para la promoción de la cultura y el diálogo A.C. ,Centros de Atención Social,19.0656727,-98.2347693,"19.0656727, -98.2347693",OSC / ONG,"Calle 7 Poniente # 509 Interior 10,Puebla, Puebla",redes
1046,1046.0,Parroquia de la Asunción. Ayuda Humanitaria a Migrantes en Tránsito ,Centros de Atención Social,19.0629519,-98.227902,"19.0629519, -98.227902",OSC / ONG,,ACNUR servicios
1048,1048.0,Secretaria de Educación Pública,Centros de Atención Social,19.0627819,-98.222596,"19.0627819, -98.222596",OSC / ONG,,ACNUR servicios
238,238.0, Casa del Migrante de la Parroquia de Nuestra Señora de los Desamparados ,Centros de Atención Social,19.05750662,-98.20295176,"19.057506619570137, -98.20295175768045",OSC / ONG,"Av. 36 Poniente 3308, Col. Nueva Aurora, atrás de la Central de Autobuses, C.P. 42070,Puebla, Puebla",redes
1047,1047.0,Instituto de Capacitación para el Trabajo ,Centros de Atención Social,19.0567343,-98.2310177,"19.0567343, -98.2310177",OSC / ONG,,ACNUR servicios
1050,1050.0,Museo Regional de Puebla,Centros de Atención Social,19.0562659,-98.1828034,"19.0562659, -98.1828034",OSC / ONG,,ACNUR servicios
1051,1051.0,Museo de la Talavera,Centros de Atención Social,19.0560987,-98.1769569,"19.0560987, -98.1769569",OSC / ONG,,ACNUR servicios
265,265.0, SEMIGRANTE (Turicato) ,Centros de Atención Social,19.05416285,-101.4193304,"19.05416284853995, -101.41933044844387",GOB,"Interior Palacio Municipal, Portal Manuel Muñiz S/N, Colonia Centro, C.P. 61680,Turicato, Michoacán",redes
1056,1056.0,Mercado 5 de mayo,Centros de Atención Social,19.0525041,-98.1975305,"19.0525041, -98.1975305",OSC / ONG,,ACNUR servicios
600,600.0,INSTITUTO NACIONAL DE MIGRACIÓN - Puebla,INM,19.0517748,-98.2134088,"19.0517748, -98.2134088",GOB,"Avenida Reforma 1907, Colonia Barrio San Matías, Puebla, Pue. C.P. 72090.",Directorio OIM
1039,1039.0,Instituto Nacional de Migración (INM) ,Centros de Atención Social,19.0516716,-98.2133101,"19.0516716, -98.2133101",OSC / ONG,,ACNUR servicios
1060,1060.0,Ventanilla de lnformación para personas en Contexto de Migración,Centros de Atención Social,19.0490829,-98.2080447,"19.0490829, -98.2080447",OSC / ONG,,ACNUR servicios
1042,1042.0,Cruz Roja Mexicana ,Centros de Atención Social,19.0481215,-98.1879398,"19.0481215, -98.1879398",OSC / ONG,,ACNUR servicios
1044,1044.0,"Asociación Nacional Contra la Trata Humana en la Sociedad, A.C. (ANTHUS) ",Centros de Atención Social,19.0473114,-98.2086691,"19.0473114, -98.2086691",OSC / ONG,,ACNUR servicios
1054,1054.0,El Parian,Centros de Atención Social,19.0452636,-98.1945514,"19.0452636, -98.1945514",OSC / ONG,,ACNUR servicios
1037,1037.0,Instituto Federal de Defensoria Pública (IFDP) ,Centros de Atención Social,19.0451311,-98.2221039,"19.0451311, -98.2221039",OSC / ONG,,ACNUR servicios
1055,1055.0,Mercado El Parral,Centros de Atención Social,19.0449047,-98.2067566,"19.0449047, -98.2067566",OSC / ONG,,ACNUR servicios
1038,1038.0,Comisión de Derechos Humanos Estatal ,Centros de Atención Social,19.0441545,-98.2025454,"19.0441545, -98.2025454",OSC / ONG,,ACNUR servicios
1049,1049.0,Palacio Municipal de Puebla,Centros de Atención Social,19.0441433,-98.1974074,"19.0441433, -98.1974074",OSC / ONG,,ACNUR servicios
1053,1053.0,Barrio del Artista,Centros de Atención Social,19.0439306,-98.1922388,"19.0439306, -98.1922388",OSC / ONG,,ACNUR servicios
43,43.0,Comisión de Derechos Humanos del Estado de Puebla,CNDH,19.04281015,-98.19839639,"19.04281015, -98.19839638753865",OSC / ONG,"5 Poniente no. 339, Col. Centro, C.P. 72000, Puebla, Puebla",Directorio OIM
1358,1358.0,DIF Estatal Puebla,DIF,19.04281015,-98.19839639,"19.04281015, -98.19839638753865",GOB,"Calle 5 de Mayo 1606, Col. Centro, C.P. 72000, Puebla, Pue.",Directorio OIM
1036,1036.0,Comisión Ejecutiva de Atención a Víctimas ,Centros de Atención Social,19.0427556,-98.1993123,"19.0427556, -98.1993123",OSC / ONG,,ACNUR servicios
1034,1034.0,Dirección General de Defensoría Pública,Centros de Atención Social,19.041314,-98.1898797,"19.041314, -98.1898797",OSC / ONG,,ACNUR servicios
1057,1057.0,Mercado Municipal La Acocota,Centros de Atención Social,19.0411612,-98.1870369,"19.0411612, -98.1870369",OSC / ONG,,ACNUR servicios
1043,1043.0,Instituto Poblano de las Mujeres ,Centros de Atención Social,19.0404283,-98.1987656,"19.0404283, -98.1987656",OSC / ONG,,ACNUR servicios
577,577.0,Instituto Poblano de las Mujeres,Mujeres,19.0403957,-98.198789,"19.040395699999998, -98.198789",OSC / ONG,"Calle 2 Sur No. 902 Col. Centro, C.P. 72000, Puebla, Pue.",Directorio OIM
1058,1058.0,Mercado Melchor Ocampo EI Carmen,Centros de Atención Social,19.035319,-98.2009251,"19.035319, -98.2009251",OSC / ONG,,ACNUR servicios
1035,1035.0,"Procuraduría de Protección de los Derechos de Nifias, Nifios y Adolescentes, Dirección de Asistencia Jurídica (DIF) ",Centros de Atención Social,19.0349434,-98.2578132,"19.0349434, -98.2578132",OSC / ONG,,ACNUR servicios
523,523.0,Casa de la Niñez Poblana,Centro de Asistencia Social,19.03491584,-98.25812983,"19.034915840499316, -98.25812983085152",OSC / ONG,"Km. 4.5 Carr. Federal Puebla-Atlixco Col. Emiliano Zapata, San Andrés Cholula, Puebla.",Directorio OIM
1040,1040.0,Secretaría de Relaciones Exteriores ,Centros de Atención Social,19.0336178,-98.2270228,"19.0336178, -98.2270228",OSC / ONG,,ACNUR servicios
1041,1041.0,Instituto Poblano de Asistencia ai Migrante,Centros de Atención Social,19.033257,-98.2270017,"19.033257, -98.2270017",OSC / ONG,,ACNUR servicios
195,195.0, Parroquia de la Asunción Ayuda Humanitaria a Migrantes en Tránsito ,Centros de Atención Social,18.9570892,-98.270555,"18.9570892, -98.270555",OSC / ONG,"Calle 45 Norte 206, Col. Aquiles Serdán C.P. 72140,Puebla, Puebla",redes
38,38.0,Comisión de Derechos Humanos del Estado de Morelos,CNDH,18.94427775,-99.20154636,"18.944277750109542, -99.20154635982026",OSC / ONG,"Hermenegildo Galeana No. 39, Col. Acapantzingo, C.P. 62440, Cuernavaca, Morelos",Directorio OIM
596,596.0,INSTITUTO NACIONAL DE MIGRACIÓN - Morelos,INM,18.9332014,-99.2304958,"18.9332014, -99.2304958",GOB,"Av. Vicente Guerrero No. 107 Col. Lomas de Cortés, C.P.62230, Cuernavaca, Mor.",Directorio OIM
1354,1354.0,DIF Estatal Morelos,DIF,18.9162989,-99.2174258,"18.9162989, -99.2174258",GOB,"Av. Las Quintas 15, Col. Cantarranas, C.P. 62448, Cuernavaca, Mor.",Directorio OIM
9,9.0,"COMAR - Tijuana, Baja California",COMAR,18.8454058,-99.2246955,"18.8454058, -99.2246955",GOB,"Av. Venustiano Carranza 6250, Col. Castilo, C.P. 22050",COMAR
518,518.0,Centro de Asistencia Morelense para la Infancia,Centro de Asistencia Social,18.8397425,-99.2155391,"18.8397425, -99.2155391",OSC / ONG,"Av. Miguel Hidalgo s/n, Col. Miguel Hidalgo Temixco, Morelos.",Directorio OIM
519,519.0,Centro de Asistencia Social para Adolescentes,Centro de Asistencia Social,18.8397425,-99.2155391,"18.8397425, -99.2155391",OSC / ONG,"Av. Miguel Hidalgo s/n, Col. Miguel Hidalgo Temixco, Morelos.",Directorio OIM
520,520.0,"Pro Chavos, A.C. Centro de Rehabilitación de Jóvenes Prob. Drogas y Alcohol",Centro de Asistencia Social,18.8343175,-99.2416735,"18.8343175, -99.2416735",OSC / ONG,"20 de Nov. 10, Col. Rubén Jaramillo, Temixco, Morelos.",Directorio OIM
196,196.0, Comedor para migrantes Las Patronas ,Centros de Atención Social,18.8131068,-96.9262761,"18.8131068, -96.9262761",OSC / ONG,"Calle 14 s/n Col. Guadalupe Amatlán de los Reyes,Amatlán de los Reyes, Veracruz",redes
489,489.0,Albergue Infantil “María Palmira Lavalle” del DIF Estatal Campeche,Centro de Asistencia Social,18.6533451,-91.7920685,"18.6533451, -91.7920685",OSC / ONG,"Av. Juan Escutia s/n, Col.Buenavista, San Francisco de Campeche, Campeche. C.P.24040",Directorio OIM
490,490.0,Meced Arrecife,Centro de Asistencia Social,18.644268,-91.7825531,"18.644268, -91.7825531",OSC / ONG,"Av. Puerto de Campeche s/, Col. Santa Isabel, Carmen, Campeche, C.P. 24157",Directorio OIM
281,281.0, SEMIGRANTE (San Lucas) ,Centros de Atención Social,18.59127711,-100.7839582,"18.591277107020066, -100.78395824660869",GOB,"Av. Servando Chavez No. 01, Col. Centro, C.P. 61980,San Lucas, Michoacán",redes
724,724.0,Grupos Especializados de Atención  la Violencia de Género (GEAVIG),Centros de Atención Social,18.5412705,-88.3055254,"18.5412705, -88.3055254",OSC / ONG,,ACNUR servicios
266,266.0, SEMIGRANTE (Tumbiscatio) ,Centros de Atención Social,18.52571678,-102.3754455,"18.525716781883173, -102.37544550833935",GOB,"Interior Presidencia Municipal, Kennedy No. 02, Col. Centro, C.P. 60900,Tumbiscatío, Michoacán",redes
739,739.0,Terminal de Autobuses de Chetumal,Centros de Atención Social,18.5188127,-88.3135849,"18.5188127, -88.3135849",OSC / ONG,,ACNUR servicios
726,726.0,Hospital General de Chetumal,Centros de Atención Social,18.5170703,-88.3040718,"18.5170703, -88.3040718",OSC / ONG,,ACNUR servicios
736,736.0,Mercado Lazaro Cardenas,Centros de Atención Social,18.514348,-88.2891517,"18.514348, -88.2891517",OSC / ONG,,ACNUR servicios
732,732.0,Instituto Nacional del Adulto Mayor (INAPAM),Centros de Atención Social,18.5081598,-88.3093464,"18.5081598, -88.3093464",OSC / ONG,,ACNUR servicios
729,729.0,Unidad de Especialidad Médica para la Detección y Diagnóstico del Cáncer de Mama (UNEME),Centros de Atención Social,18.5078414,-88.3468928,"18.5078414, -88.3468928",OSC / ONG,,ACNUR servicios
731,731.0,Club de la Tercera Edad Antonia Madrid Viuda de Villanueva,Centros de Atención Social,18.5077304,-88.2892481,"18.5077304, -88.2892481",OSC / ONG,,ACNUR servicios
1360,1360.0,DIF Estatal Quintana Roo,DIF,18.50676195,-88.30903824,"18.506761949999998, -88.3090382364307",GOB,"Av. Adolfo López Mateos 441, esq. Av. Sicilia, Col. Campeche, C.P. 77035, Cancún, Q.R.",Directorio OIM
740,740.0,Aeropuerto Internacional de Chetumal,Centros de Atención Social,18.5063952,-88.3242963,"18.5063952, -88.3242963",OSC / ONG,,ACNUR servicios
723,723.0,Comisión Estatal de los Derechos Humanos,Centros de Atención Social,18.5056957,-88.3098807,"18.5056957, -88.3098807",OSC / ONG,,ACNUR servicios
721,721.0,Procuraduría de la Defensa del Trabajo,Centros de Atención Social,18.5048083,-88.2948119,"18.5048083, -88.2948119",OSC / ONG,,ACNUR servicios
733,733.0,Servicio Estatal del Empleo y Capacitación para el Trabajo,Centros de Atención Social,18.5045097,-88.2947944,"18.5045097, -88.2947944",OSC / ONG,,ACNUR servicios
725,725.0,Instituto Nacional De Migración,Centros de Atención Social,18.5039935,-88.3314752,"18.5039935, -88.3314752",OSC / ONG,,ACNUR servicios
735,735.0,Museo de la Cultura Maya,Centros de Atención Social,18.5039678,-88.2954615,"18.5039678, -88.2954615",OSC / ONG,,ACNUR servicios
737,737.0,Mercado Municipal Chetumal,Centros de Atención Social,18.5035249,-88.2961093,"18.5035249, -88.2961093",OSC / ONG,,ACNUR servicios
727,727.0,Hospital Materno Infantil Morelos,Centros de Atención Social,18.5020859,-88.298131,"18.5020859, -88.298131",OSC / ONG,,ACNUR servicios
734,734.0,Museo de la Ciudad de Chetumal,Centros de Atención Social,18.5014723,-88.2966366,"18.5014723, -88.2966366",OSC / ONG,,ACNUR servicios
738,738.0,Ventanilla Única de Atención a Migrantes,Centros de Atención Social,18.4976244,-88.3043312,"18.4976244, -88.3043312",OSC / ONG,,ACNUR servicios
730,730.0,DIF Municipal ,Centros de Atención Social,18.4971866,-88.3049895,"18.4971866, -88.3049895",OSC / ONG,,ACNUR servicios
728,728.0,Instituto Quintanarroense de la Mujer,Centros de Atención Social,18.4968688,-88.3071064,"18.4968688, -88.3071064",OSC / ONG,,ACNUR servicios
722,722.0,Fiscalía especializada en delitos cometidos en contra de los migrantes,Centros de Atención Social,18.4934448,-88.395465,"18.4934448, -88.395465",OSC / ONG,,ACNUR servicios
547,547.0,Fiscalía Especializada de Atención a Personas Migrantes,FISCALÍAS ESPECIALIZADAS PARA PERSONAS MIGRANTES,18.49260054,-88.39592816,"18.492600538905126, -88.39592816215213",GOB,"Av. México s/n, esquina Caboa, Frente a edificio de INM, Pueblo Subteniente Lopez C.P.77900, Chetumal, Q. Roo",Directorio OIM
1407,,Decanal Guadalupano,Centros de Asistencia Social,18.43747273445870,-96.34913655899860,"18.437472734458677, -96.34913655899858",OSC / ONG,"Hermanos Aldama 50, Tierra Blanca el Viejo, 95180 Tierra Blanca, Ver.",Directorio OIM
1382,1382.0,Decanal Guadalupano,Centros de Asistencia Social,18.43747273445870,-96.34913655899860,"18.437472734458677, -96.34913655899858",OSC / ONG,"Hermanos Aldama 50, Tierra Blanca el Viejo, 95180 Tierra Blanca, Ver.",Directorio OIM
217,217.0, Casa de Atención al Migrante El Santuario ,Centros de Atención Social,18.40556287,-92.48796682,"18.405562866415316, -92.48796682069982",OSC / ONG,"Capilla de Macuspana (Estación de tren),Macuspana, Tabasco",redes
197,197.0, Casa del Migrante Santa Faustina Kowalska ,Centros de Atención Social,18.1626665,-94.5529821,"18.1626665, -94.5529821",OSC / ONG,"Calle La Venta 434 Col. Dunas,Coatzacoalcos, Veracruz",redes
57,57.0,Oficina de la Comisión Nacional de los Derechos Humanos,CNDH,18.1472859,-94.4135422,"18.1472859, -94.4135422",OSC / ONG,"Av. Zaragoza 102, Col. Centro C.P. 96400, Coatzacoalcos, Veracruz.",Directorio OIM
834,834.0,Instituto Municipal de la Mujer,Centros de Atención Social,18.1469732,-94.417606,"18.1469732, -94.417606",OSC / ONG,,ACNUR servicios
841,841.0,Comisión Estatal de los Derechos Humanos,Centros de Atención Social,18.1462695,-94.419073,"18.1462695, -94.419073",OSC / ONG,,ACNUR servicios
835,835.0,Movimiento de Asistencia a la Mujer Veracruzana A.C.,Centros de Atención Social,18.1462659,-94.4427517,"18.1462659, -94.4427517",OSC / ONG,,ACNUR servicios
839,839.0,Centro Ambulatorio para la Prevención y Atención en SIDA e Infecciones de Transmisión Sexual (CAPASITS),Centros de Atención Social,18.1454887,-94.4240998,"18.1454887, -94.4240998",OSC / ONG,,ACNUR servicios
837,837.0,Hospital Regional de Coatzacoalcos Dr. Valentin Gomez Farias,Centros de Atención Social,18.145159,-94.4243161,"18.145159, -94.4243161",OSC / ONG,,ACNUR servicios
444,444.0,"Diócesis de Coatzacoalcos, A.R.",Centros de Asistencia Social,18.14096495,-94.48905996,"18.140964949999997, -94.4890599649316",OSC / ONG,"Río Pánuco s/n, entre Río Tuxpan y Río Calzadas, Col. Coatzacoalcos, C.P. 96499",Directorio OIM
832,832.0,Instituto Federal de la Defensoría Pública (IFDP),Centros de Atención Social,18.1394799,-94.5171166,"18.1394799, -94.5171166",OSC / ONG,,ACNUR servicios
836,836.0,"Sub-Delegación dei Instituto Nacional de Migración, Oficina de Regulación Migratoria. ",Centros de Atención Social,18.1390408,-94.4201366,"18.1390408, -94.4201366",OSC / ONG,,ACNUR servicios
831,831.0,Albergue Santa Faustina Kowalska,Centros de Atención Social,18.1389263,-94.457643,"18.1389263, -94.457643",OSC / ONG,,ACNUR servicios
838,838.0,Cruz Roja Mexicana Delegación Coatzacoalcos,Centros de Atención Social,18.1376467,-94.4358342,"18.1376467, -94.4358342",OSC / ONG,,ACNUR servicios
833,833.0,"Procuraduría Municipal de Protección a Ninas, Ninos y Adolescentes ",Centros de Atención Social,18.1297595,-94.4532977,"18.1297595, -94.4532977",OSC / ONG,,ACNUR servicios
220,220.0, Casa del Migrante Diócesis de Coatzacoalcos A.C. ,Centros de Atención Social,18.12686362,-94.45159628,"18.12686362478155, -94.45159627545485",OSC / ONG,"Albergue para hombres: Río Pánuco s/n, entre Río Tuxpan y Río Calzadas, Col. Coatzacoalcos, (Albergue Diócesis de Coatzacoalcos), C.P. 96499,Coatzacoalcos, Veracruz",redes
219,219.0, Casa del Migrante Diocesis de Coatzacoalcos A.C. ,Centros de Atención Social,18.12686362,-94.45159628,"18.12686362478155, -94.45159627545485",OSC / ONG,"Albergue para mujeres: Calle Soledad del Doblado, esquina Pascual Orozco, cerca del puente de Av.1 Coatzacoalcos,Coatzacoalcos, Veracruz",redes
840,840.0,Central de autobuses de Coatzacoalcos ,Centros de Atención Social,18.1208153,-94.4447862,"18.1208153, -94.4447862",OSC / ONG,,ACNUR servicios
830,830.0,Casa del Migrante Movilidad Humana de la Diócesis de Coatzacoalcos. ,Centros de Atención Social,18.1206146,-94.4269147,"18.1206146, -94.4269147",OSC / ONG,,ACNUR servicios
0,0.0,"COMAR - Acayucan, Veracruz ",COMAR,18.05321655,-94.12606244,"18.05321655, -94.12606244208568",GOB,"Carretera Costera del Golfo 180, Km. 221, Col. Miguel Aleman, C.P 96000",COMAR
684,684.0,Estación Migratoria de Acayucan - INM - Instituto Nacional de Migración,Centros de Atención Social,18.0017518,-94.9217003,"18.0017518, -94.9217003",OSC / ONG,,ACNUR servicios
685,685.0,COMAR - Comisión Mexicana de Ayuda a Refugiados,Centros de Atención Social,18.0016465,-94.9222498,"18.0016465, -94.9222498",OSC / ONG,,ACNUR servicios
52,52.0,Oficina de la Comisión Nacional de los Derechos Humanos,CNDH,18.0013809,-92.9275597,"18.0013809, -92.9275597",OSC / ONG,"Av. Ruiz Cortines 54, Col. Magisterial C.P. 86040, Villahermosa, Tabasco",Directorio OIM
51,51.0,Comisión Estatal de los Derechos Humanos de Tabasco,CNDH,18.00023732,-92.92037991,"18.000237315092217, -92.92037990780143",OSC / ONG,"Blvd. Adolfo Ruiz Cortínes, esquina prolongación Francisco J. Mina #503, Col. Casa Blanca, Villahermosa, Tabasco",Directorio OIM
606,606.0,INSTITUTO NACIONAL DE MIGRACIÓN - Tabasco,INM,17.9978424,-92.9458272,"17.9978424, -92.9458272",GOB,"Retorno Via 5 No. 104, Col. Tabasco 2000 C.P. 86035 Villahermosa, Tab",Directorio OIM
